puzzle,solution
186572094234169008579348006312406000407891263698030010720604951041920600005703002,186572394234169578579348126312456789457891263698237415723684951841925637965713842
000000080104560000000370020000030008040000210709020000431080950600041030890000000,973412586124568379568379124215634798346897215789125463431286957657941832892753641
739400805124560379568079024213045708006097210007002456340056987072083501905010032,739421865124568379568379124213645798456897213897132456341256987672983541985714632
930000012100056780008009340210060000406790000709010000042587001500001000000000004,935874612124356789678129345213465897456798123789213456342587961567941238891632574
000620531123050089560139047205006708047802056680571324031080900000903415956010073,794628531123457689568139247215346798347892156689571324431785962872963415956214873
004050168005068400000000235013075890050000000080600014001000050502004083007000600,934257168125368479678149235213475896456891327789623514341786952562914783897532641
180004709230179500070300020000000097050001080090000405020846950045902076060007800,186254739234179568579368124312485697457691283698723415723846951845912376961537842
000356000305000260009040005132405780007000006090703001200000094004900803908034010,721356948345189267689247135132465789457891326896723451213578694564912873978634512
000046725100000680000009000213065800400700003786023051630000040000690302002800000,398146725124357689567289134213465897459718263786923451631572948845691372972834516
035007201124306709609008345213040600456700920700200150341670000087012436962004007,835497261124356789679128345213549678456781923798263154341675892587912436962834517
000000751003450009070060030000604000347891526009200000000006070050900408000002005,694328751123457689578169234215634897347891526869275143431586972752913468986742315
630580192120349070789126345210450769456091083897200451341870926500010830978632500,634587192125349678789126345213458769456791283897263451341875926562914837978632514
000000870135608040008049030003000798000807310709302000300064080060980020090720000,942135876135678249678249135213456798456897312789312564321564987567981423894723651
002713000134060078679000120203546897460897201008102456021074980500980362086025714,852713649134269578679458123213546897465897231798132456321674985547981362986325714
706920003100007489459108060214356098300709100807041306538492601601075000972613845,786924513123567489459138267214356798365789124897241356538492671641875932972613845
109068305000107080678350100302005896006000207890623001001030960700982503083000702,149268375235147689678359124312475896456891237897623451521734968764982513983516742
000092803036100570789056104103060790007819236008230415310604907060900342974003601,541792863236148579789356124123465798457819236698237415312684957865971342974523681
700002010024009500080007034013005000456910300800030105340091000501004903900683400,735842619124369578689157234213475896456918327897236145348591762561724983972683451
063970002005300600700006030004030090000000047097462015530600700040000000900800000,463971582125348679789256134214537896356189247897462315531694728648723951972815463
370946008024358679689107005010405897406780003090203406500072080000504730900830562,375946218124358679689127345213465897456789123798213456531672984862594731947831562
018070020030146700079000004123060897000709000007000000001020970060000050000000040,418973526235146789679258134123465897546789213897312465351624978764891352982537641
342908617150237409080140200213465790405789123897300546501693874604870052970024001,342958617156237489789146235213465798465789123897312546521693874634871952978524361
829015036004067009000089000010506897406090013790100460341002970682070301075800040,829415736134267589567389124213546897456798213798123465341652978682974351975831642
002100809145009367780006024000465798400890000098023005000607900070032500904000672,362174859145289367789356124213465798457891236698723415521647983876932541934518672
200008000305060200000007100020006890458001000796382010000000000860005703900800501,217438659345169278689257134123546897458791326796382415531674982862915743974823561
008079650005040009009008030010005000450091306800700005031600002000930008980510060,348279651125346789679158234213465897457891326896723145531684972764932518982517463
623790005005238600789156030014300098056079042897410356032581960500920000970003521,623794815145238679789156234214365798356879142897412356432581967561927483978643521
105280030030107609078349125012465897457801263860723451521630070783910546946070312,195286734234157689678349125312465897457891263869723451521634978783912546946578312
003986070100037000709100000002000600060009000890600000001093800004000903000000712,253986471146237589789145236312458697465379128897612345521793864674821953938564712
908060307000000009007200048023000000456001270780000010300645002642983050805702630,918564327234178569567239148123457896456891273789326415371645982642983751895712634
061495370204067500000238040103046700056780000098302005382670054605924837047800600,861495372234167589579238146123546798456789213798312465382671954615924837947853621
020004530305020009089357124203465097050000210098013005531600978862579001970001600,127984536345126789689357124213465897456798213798213465531642978862579341974831652
004296170123450600679038245215309708306781592798060004431870926062913457950024001,584296173123457689679138245215349768346781592798562314431875926862913457957624831
406000739103400008079368000000635807300090410090147050030000045802053070905704000,486521739123479568579368124214635897357892416698147253731286945842953671965714382
001090020000050089000008004000475890050819003700003000000000000040930562960002018,681394725234157689579268134123475896456819273798623451312586947847931562965742318
456109700103407609789230140214360897367890050598724316000542978802070561905018432,456189723123457689789236145214365897367891254598724316631542978842973561975618432
400760509156239070789000206203050800047091060098300100005074000004012003971583024,432768519156239478789145236213456897547891362698327145325674981864912753971583624
200004930134259678579060120310475869456892017090136402020040583743501290000623040,268714935134259678579368124312475869456892317897136452621947583743581296985623741
010800903006170008789000000003400009000090002000010400000007890040000507970500601,214865973356179248789234156123456789465798312897312465531627894642981537978543621
000400030130270060089350120300547000400000270090620405521930080040702901978100000,265418739134279568789356124312547896456891273897623415521934687643782951978165342
010020000230600009078150004120060807456090010007013500300700905000030080982500673,519324768234678159678159234123465897456897312897213546341786925765932481982541673
020008005034006089500479020003047698056801037009020010300002950072905001005064370,927318465134256789568479123213547698456891237789623514341782956672935841895164372
006025000000060500078100236003406897407000100600710005301002008065080002890030070,936825741124367589578149236213456897457298163689713425341672958765984312892531674
430726089026089450089145236213457600047090010690213504302874960861932745970561023,435726189126389457789145236213457698547698312698213574352874961861932745974561823
690080504020456009450079100210537090360100247780024310530002070870963000042715063,697381524123456789458279136214537698365198247789624315536842971871963452942715863
716403902234189567589260104120506798400098216098012305301625870860970453905800601,716453982234189567589267134123546798457398216698712345341625879862971453975834621
005290613123056709679008045210065890057819426896700351531602970762980534908573160,485297613123456789679138245214365897357819426896724351531642978762981534948573162
081003069005609120679108345123450097000007013790001450017360084804900672962784501,281543769345679128679128345123456897456897213798231456517362984834915672962784531
650271008120089060780050023215604700046790215897120036401567092068900370072803651,653271948124389567789456123215634789346798215897125436431567892568912374972843651
952083146130256789600040230010000090005897010009302500321604908007900621096021003,952783146134256789678149235213465897465897312789312564321674958547938621896521473
308521470124079068070460000210045897406807231800000645601704982780910350945200016,368521479124379568579468123213645897456897231897132645631754982782916354945283716
628304007134079068579008104013056789406890010890000056000600005060005840000741023,628314597134579268579268134213456789456897312897123456341682975762935841985741623
005002000124050000000100005010460009400800103000010456501920067000030591907000002,385672914124359678679148235213465789456897123798213456531924867842736591967581342
020531040034279568070008003213000089050000006698310254341706090082904631065000072,826531947134279568579468123213645789457892316698317254341726895782954631965183472
030400026104067580008009007003046090059000060080293400300600000600030000070910632,937458126124367589568129347213546798459781263786293415391672854642835971875914632
100700020030056089080030056312065800000807213807310460001643078648971532003028640,156789324234156789789234156312465897465897213897312465521643978648971532973528641
150874906046129508009356020213465789465708213097210405024631090670942351000087042,152874936346129578789356124213465789465798213897213465524631897678942351931587642
270100005105068309089357104012405698050010230790020450520746003060000540930582716,273194865145268379689357124312475698456819237798623451521746983867931542934582716
000049000004158670080030005023400097458700200796082400000506900060903004970014500,517649328234158679689237145123465897458791236796382451341576982865923714972814563
704192836120408579680057100005604098046709215897015003401526987500970000972803601,754192836123468579689357124215634798346789215897215463431526987568971342972843651
570146829124389560609257034200038096046001250798562341400670080050910073967820410,573146829124389567689257134215438796346791258798562341431675982852914673967823415
720930180030208579009000200010005000050309010000002000301590027000801060968723000,725934186134268579689157234213475698456389712897612345341596827572841963968723451
052493718130278509080050230210547896405389127897602345008064050076001083941835672,652493718134278569789156234213547896465389127897612345328764951576921483941835672
530084691120369500689157004213475869450890000798020045342718956865902713971500482,537284691124369578689157234213475869456891327798623145342718956865942713971536482
732065810145289367089037245213006000406098120097012456008651074574903600961074532,732465819145289367689137245213546798456798123897312456328651974574923681961874532
001086700000007689070000020103008967000790000080062451000075800000020006804913002,931286745245137689678459123123548967456791238789362451312675894597824316864913572
000103002020009060000207130200300708065098200700002306501604800000070523002005601,657143982123589467489267135214356798365798214798412356531624879846971523972835641
547900106020400789089000005014065090056089000790000060430502670802000951965070024,547928136123456789689137245214365897356789412798214563431592678872643951965871324
096020170123457600078000234214375890057098410089214350031540968845036701962000503,496823175123457689578169234214375896357698412689214357731542968845936721962781543
592100068030000209008209004203465897456800010089002500020006985805920003067583401,592134768134678259678259134213465897456897312789312546321746985845921673967583421
137604080005108079080207134302400790056789010090310056021043967864970523970520041,137694285245138679689257134312465798456789312798312456521843967864971523973526841
000598001100036789680140035310059600406081000700362150500870006060910500034625010,273598461145236789689147235312459678456781392798362154521873946867914523934625817
138957264045130080000040135310465890050780010807312456001600008760094521080001673,138957264245136789679248135312465897456789312897312456521673948763894521984521673
009260004000008670008400003003046000457890236890300010000004000060980000084715360,319267854245138679678459123123546798457891236896372415531624987762983541984715362
000400610000000700000070030000047890006090307007060000341020908000980000980004503,728439615134256789569178234213547896456891327897362451341625978675983142982714563
203801650145236089670450020012047890406098207789360415504613908807904561961785302,293871654145236789678459123312547896456198237789362415524613978837924561961785342
482359670135207489079148235213405890546801020790623100020504060850036042964082500,482359671135267489679148235213475896546891327798623154327514968851936742964782513
090580140124370068508120309005007096046098705800610204430802057607950403900703081,793586142124379568568124379215437896346298715879615234431862957687951423952743681
004317920123469070679250104215634089047800065068502341431785692086920017792106800,854317926123469578679258134215634789347891265968572341431785692586923417792146853
000625018125380467680147235013406709450798020897210546340500692001030804970864351,734625918125389467689147235213456789456798123897213546348571692561932874972864351
079013608023000009000000023010306890300897204890004350600000080782000001940600000,579213648123468579468579123214356897356897214897124356631742985782935461945681732
900405702030100580060209130123040890050700213000010050002650078690000025805920040,918435762234167589567289134123546897456798213789312456342651978691874325875923641
012047058000108000780056000000465000040019006000000005205000080000530000900702000,312947658456128379789356124123465897547819236698273415235694781874531962961782543
709080310103067589060100047010356790356708000897004605401805900670040053905023471,749582316123467589568139247214356798356798124897214635431875962672941853985623471
700018405104050678009067120203546789457890236690023504301602957802970341905134860,726318495134259678589467123213546789457891236698723514341682957862975341975134862
280010590145230078679050103312546789457891036806302415521963840704180962968700051,283617594145239678679458123312546789457891236896372415521963847734185962968724351
400600025000349070600050104004536780350097241790120356530462890847013500060085413,483671925125349678679258134214536789356897241798124356531462897847913562962785413
359000061120356709078000005013047608400002007007600000501204900700060010986001504,359478261124356789678129345213547698465892137897613452531284976742965813986731524
490275631123408500007139208010356097359781026086024100630547982842093710975810364,498275631123468579567139248214356897359781426786924153631547982842693715975812364
250000008000250009678039000300465007405000002890300000520000080006083520080501000,259674138134258679678139245312465897465897312897312456521746983746983521983521764
072004980345000067609000140213005008006708000008012056020843679800006500967520800,172654983345189267689237145213465798456798312798312456521843679834976521967521834
005000726120060009000080005010000890050098210000000063030000970000000300072030640,895143726123567489467289135214356897356798214789412563531624978648971352972835641
000038219103469508089120346014356090357890460090274135700682954800903721942705603,476538219123469578589127346214356897357891462698274135731682954865943721942715683
100970308300128070089040125213400890465200703897000254021000900030700582978000001,142975368356128479789346125213457896465289713897613254521864937634791582978532641
020046008000000369678130205004357896356890420789460153031080000502010604067924501,923546718145278369678139245214357896356891427789462153431685972592713684867924531
240800010106249508789100000010005080007008102698702305500034890863020051004001620,245873916136249578789156234312465789457398162698712345521634897863927451974581623
007890006000246000600000204300060800050700012008310400000630000064001520000520000,247893156135246789689157234312465897456789312798312465521634978864971523973528641
040013250123456789507209134214065890356097410780000065400070928602938541001040073,948713256123456789567289134214365897356897412789124365435671928672938541891542673
178246500204109678060078104302465897050091263806703015620507901745900386980034752,178246539234159678569378124312465897457891263896723415623587941745912386981634752
008164079045079000600350104013485697050090003897000000502017906064032801901500730,328164579145279368679358124213485697456791283897623415532817946764932851981546732
671384250234159678589267134023000896406800320798623405015700980847912563000530700,671384259234159678589267134123475896456891327798623415315746982847912563962538741
716008532004100780009207040020549608407080093098370415301820967872900301065010824,716498532234156789589237146123549678457681293698372415341825967872964351965713824
032075014140230789009048035013057096456080107790600403321560078000091342004023561,832975614145236789679148235213457896456389127798612453321564978567891342984723561
000000300000050089578060100000405896000600003000003050000080002760932008890500000,916824375234157689578369124123475896457698213689213457345781962761932548892546731
230081040146039570789406120312547096457098231098123450001072904823004765974865300,235781649146239578789456123312547896457698231698123457561372984823914765974865312
706080420123406709480020350204005807065098142097210000530602970678509214042001635,756983421123456789489127356214365897365798142897214563531642978678539214942871635
528060130134200680609138245200475806456089710807612004340526908765090403902703560,528964137134257689679138245213475896456389712897612354341526978765891423982743561
602093547034200689079000100013540708006009201798312000301804905805921074040035012,682193547134257689579468123213546798456789231798312456321874965865921374947635812
002000000456100230709034000000457600000000002608010000230765004065900023904000060,312596847456178239789234156123457698547689312698312475231765984865941723974823561
000004000034270060700006104210005079400001200098003000300000957870930001006507302,652184793134279568789356124213465879467891235598723416321648957875932641946517382
485690023120007089079238100014365890356780210708020306031800002840973560060012408,485691723123457689679238145214365897356789214798124356531846972842973561967512438
706203851123500409058070206204306790365890124079410365031024980607031042042085013,796243851123568479458179236214356798365897124879412365531624987687931542942785613
980076403003458609407000258200305800358702046600814320530027000742083561890040030,985276413123458679467139258214365897358792146679814325531627984742983561896541732
070400003030000009000200100310040098406700300807010056620000970785904630000000000,179485263234167589568239147312546798456798312897312456621853974785924631943671825
950200070000000680000009205010306708047090006860002104400780002506920017090610000,954268371123457689678139245215346798347891526869572134431785962586923417792614853
100903504234057689569208137302475096056309271798012040621734900840591762970826410,187963524234157689569248137312475896456389271798612345621734958843591762975826413
028914307104207089679358024013075098406189273000623410341702056765801042080546730,528914367134267589679358124213475698456189273897623415341792856765831942982546731
000370090030000450700045230000450680058690372000023140040710908071964523002000010,524376891136289457789145236213457689458691372697823145345712968871964523962538714
043056170100379068009148200200030800306091724790060301401025087007903642062000013,843256179125379468679148235214537896356891724798462351431625987587913642962784513
730280150120356700500109234203465897457801060896723415005012978671908503902537641,739284156124356789568179234213465897457891362896723415345612978671948523982537641
607000054004156089089007100120065097456700012700300400001020008800004000900801540,617983254234156789589247136123465897456798312798312465341529678875634921962871543
000000105000400089500100000014005008059000400780924301001002047000670010000801560,498236175123457689567189234214365798359718426786924351631592847845673912972841563
369584017004300080578100040013050000450090020097203465001045002080000050000070800,369584217124367589578129346213456798456798123897213465631845972782931654945672831
728409060030256789569170230200507000400801027807002400301685072605924813902013046,728439165134256789569178234213547698456891327897362451341685972675924813982713546
482590001030207689679138045010059867546081392790302104304600970050973000967024510,482596731135247689679138245213459867546781392798362154324615978851973426967824513
561740090230100600789206140023405789056807012807310406302584000640073821908020504,561748293234159678789236145123465789456897312897312456312584967645973821978621534
703059840024368579580047130200436098347890205000572004431605987872914650906783421,763159842124368579589247136215436798347891265698572314431625987872914653956783421
970063052234057689560000137023070800406098201789600345015720968647981523892536014,971863452234157689568249137123475896456398271789612345315724968647981523892536714
008040520000000489007200100214030000305798014709024360000070042042903600076002000,698341527123567489457289136214635798365798214789124365531876942842953671976412853
050821637003400580678000000210006098065790040800100306000084970702910000900270403,459821637123467589678359124214536798365798241897142356531684972742913865986275413
000028670030107480008000120120546700047091030006273010001682907002030851004710302,419328675235167489678459123123546798547891236896273514351682947762934851984715362
020540090145289360080130040210358679356701480890460013031870926568920031000613000,623547198145289367789136245214358679356791482897462513431875926568924731972613854
356100972104370068789056000010405780467800053598023416630540890845030001070600340,356184972124379568789256134213465789467891253598723416631542897845937621972618345
300602087000070069070100200000060700400000002000203006000000001807930025900020873,395642187124378569678159234213465798456897312789213456532786941847931625961524873
508009040004006000600200000213460800050007012800020000001602008005000003002034670,538719246124356789679248135213465897456897312897123564341672958765981423982534671
007213000123006709406080020004365897000807210798120056530642978000008001879031640,987213465123456789456789123214365897365897214798124356531642978642978531879531642
840020007100000058079458100210005000300007000008200300401500970000900842000040000,845123697123679458679458123214365789356897214798214365431582976567931842982746531
057910648130260570689457020302040097465789001790002056023001980840305762070804300,257913648134268579689457123312546897465789231798132456523671984841395762976824315
139070085000108009070000130310047896056891327897360051521084063764000010003610040,139476285245138679678259134312547896456891327897362451521784963764923518983615742
058640397034279568079000024012465089405000200890023456023786941706912835900534002,258641397134279568679358124312465789465897213897123456523786941746912835981534672
293401657105007389600059100010006708050790213000120065520034006800970031037010002,293481657145267389678359124312546798456798213789123465521834976864972531937615842
024530109035269470079140235203000007457801326908372510346710082090080740781904650,824537169135269478679148235213456897457891326968372514346715982592683741781924653
906107005003456080508039000214305097050800260009004013001670958700008400092043671,946187325123456789578239146214365897357891264689724513431672958765918432892543671
087090310000260009500000000312400000000009123700002065000073004840005070000001032,287594316134267589569138247312456798456789123798312465621873954843925671975641832
600500400034167009070000130103450000056089210090010005000005004800924351000001827,681593472234167589579248136123456798456789213798312645312875964867924351945631827
000020080236080045700140200000000090007008301698317452041500900060970510070001024,514623789236789145789145236123456897457298361698317452341562978862974513975831624
048920100003407089069138247210356798056780412807010006031602800605843000902000634,748925163123467589569138247214356798356789412897214356431692875675843921982571634
439006820125348609000129045213450968546800230090263154351600792762910003984032510,439576821125348679678129345213457968546891237897263154351684792762915483984732516
419652738035178009070040000103065800046007203897013500351006080760904050900531672,419652738235178469678349125123465897546897213897213546351726984762984351984531672
794810035023456700500309124205634890006700050809105040431007960682041070007063018,794812635123456789568379124215634897346798251879125346431587962682941573957263418
157428936030169578609350100000046789460090003090283460000034897003970615970810042,157428936234169578689357124312546789468791253795283461521634897843972615976815342
009038100130257609000009030213460000057890026096370000040000002000923814080710063,729638145134257689568149237213465798457891326896372451341586972675923814982714563
436100028125378469089246135010050896040619273090023014300064902070902651960580347,436195728125378469789246135213457896548619273697823514351764982874932651962581347
702360000100250609680140035013400000005001000000020100021080790570002000940700012,752369841134258679689147235213475968465891327897623154321584796576912483948736512
000284070204100680000360120100005006406001000090603000300010068001030502900540000,619284375234157689578369124123475896456891237897623451345712968761938542982546713
970080046004267089068309027213450790406708210709100065301602054625834901047005630,972581346134267589568349127213456798456798213789123465391672854625834971847915632
040030061005267489678000205013056800407001326069302050300610070591003640086020013,942538761135267489678149235213456897457891326869372154324615978591783642786924513
000207001103006709560109204010360097000010420006920150431502078072803900000001042,948237561123456789567189234214365897359718426786924153431592678672843915895671342
701800462200007509560009100103456798056098203879310640300584076005903820987621054,791835462234167589568249137123456798456798213879312645312584976645973821987621354
000679000000008079609004058203460090006800200090003065001042006860930002002080701,385679124124358679679124358213465897456897213798213465531742986867931542942586731
000701583130048079078309004213400806456002007789106200024010908560984032090003000,942761583135248679678359124213475896456892317789136245324517968561984732897623451
078050130023400568500100047010067805000890070897004306630702000740910680900040701,478256139123479568569138247214367895356891472897524316631782954742915683985643721
800109056130200700060008020200000890050890063008723005325014078000900030901530042,872149356134256789569378124213465897457891263698723415325614978746982531981537642
396208547104307680000460020013046790050800200009703000700000054040070301900004870,396218547124357689578469123213546798457891236689723415731682954842975361965134872
412983600050007489780456103023548706547209318698071204201095800800714902070802501,412983675356127489789456123123548796547269318698371254231695847865714932974832561
306875912020349600709006345213050800407000120008203400501780006802061030900532780,346875912125349678789126345213457869457698123698213457531784296872961534964532781
035001000006300089089200134203460000047000000090700400000610007060500003900000600,435981276126347589789256134213465798547198362698723415352619847861574923974832651
090048123003009478008023000004356807350891040609074015730000954805010030060400000,596748123123569478478123569214356897357891246689274315731682954845917632962435781
036514927024370068500208100010006089457802016608130045041785000762041850080623401,836514927124379568579268134213456789457892316698137245341785692762941853985623471
374806129025340070080127345210465897406090213798013456531600904807931562960084731,374856129125349678689127345213465897456798213798213456531672984847931562962584731
000467002200130600600050130302000000400090060800002005500680000004910020008024050,183467592245139678679258134312546789457891263896372415521683947734915826968724351
010074060004060078000000020003005690000000000700600015000817050067002841000500700,815274369234169578679358124123485697456791283798623415342817956567932841981546732
613070908000089007789356124124530689056490271097000030401725890068000012902000540,613274958245189367789356124124537689356498271897612435431725896568943712972861543
900300000000028079078000103102007960456891007700000401000680094567914080000030510,921376845345128679678459123132547968456891237789263451213685794567914382894732516
003070060240060070600200100124350800300800000869720503001007002586002700700003600,913475268245168379678239145124356897357891426869724513431687952586912734792543681
392600540005230600000059023210000097050090000800300005020760984000025000000004000,392617548145238679678459123213546897457891236869372415521763984784925361936184752
030204187104378009578169034213485700400701308090620010000006072760940800900530641,639254187124378569578169234213485796456791328897623415345816972761942853982537641
782093406104260589569048237203050000406789123897012045301875964640931070078620050,782593416134267589569148237213456798456789123897312645321875964645931872978624351
893075426124300509060249138215436097346890215089512304070053980630084751008721643,893175426124368579567249138215436897346897215789512364471653982632984751958721643
970326010123007089450089007004538790365091028080264050507842960000913870800675040,978326514123457689456189237214538796365791428789264153537842961642913875891675342
040000075050108000789040006012056098400089210890000564000800937038927451004031682,143692875256178349789345126312456798465789213897213564521864937638927451974531682
562000180004270000080100230200405008000700312807310000000690845640020903000503001,562934187134278569789156234213465798456789312897312456321697845645821973978543621
398002006124360089067189234013540897406708123789213465630870952842030601970620348,398452716124367589567189234213546897456798123789213465631874952842935671975621348
106573400204060578570000106312406097450002361090317005021605900005904700003080050,186573429234169578579248136312456897457892361698317245721635984865924713943781652
003900621125300709670120345010509067306781094798264053031602478807410932940803506,483957621125346789679128345214539867356781294798264153531692478867415932942873516
529043780134670059678250134213465807406897012897310460341000978702081043085730621,529143786134678259678259134213465897456897312897312465341526978762981543985734621
010295873035178060000000125120457698056810237097620010301782956502930781908561042,614295873235178469789346125123457698456819237897623514341782956562934781978561342
390070856145268379600350020213540790450890203709100405020004987007900642964702530,392471856145268379678359124213546798456897213789123465521634987837915642964782531
590068047100000000070149035213470896050000072789600001305714968867002004000506700,592368147134257689678149235213475896456891372789623451325714968867932514941586723
309100048024378069560249007003407005456090070090000416030702954742005603980600701,379156248124378569568249137213467895456891372897523416631782954742915683985634721
007093581030208000609057034300060000000000100008312050501800007000920000060500840,247693581135248679689157234312465798456789123798312456521834967874926315963571842
195403867034078109678050230310506798006897012009200006521764980803012075960080421,195423867234678159678159234312546798456897312789231546521764983843912675967385421
207500041004000509500140207000006000008701300706082004020800900071025400945070010,287539641134267589569148237312456798458791326796382154623814975871925463945673812
200800460040009008780400103000500090405008017097000045000020900620080031900704600,253871469146239578789456123312547896465398217897162345571623984624985731938714652
000090207120457009009108305010305790356089104008014506500000972002070050907500000,485693217123457689679128345214365798356789124798214536531846972862971453947532861
002800063004256789608040125200405007406790231080103006021600958840901672907502310,592817463134256789678349125213465897456798231789123546321674958845931672967582314
800401900104509060079260100000040009456090000798120006300056800040382590985014000,862431975134579268579268134213645789456897312798123456321956847647382591985714623
805091307120567480000238156010356798306009200098104500500003072632975840947810035,865491327123567489479238156214356798356789214798124563581643972632975841947812635
060590472234067500509008030302056098056089010897010005621800957043920860000071024,168593472234167589579248136312456798456789213897312645621834957743925861985671324
000020039000069508070300000103070096450092000700013245000046000800007001060080003,581724639234169578679358124123475896456892317798613245315946782842537961967281453
091680200005107080070259104020065098056790002780310005010000976000070001060020800,391684257245137689678259134123465798456798312789312465512843976834976521967521843
000000001020000600009007000200305060050001400008604015030500796872000000005703080,647239851123458679589167234214375968356891427798624315431582796872916543965743182
020804369045060278080237100203075890406398712098602453031026004062041530970583000,127854369345169278689237145213475896456398712798612453531726984862941537974583621
020810905045030608680400123013000709056701000098360451531004090802900500904180236,327816945145239678689457123213548769456791382798362451531624897862973514974185236
379506000004379000560024079203457090056298003890613254031702085700965431940831027,379586142124379568568124379213457896456298713897613254631742985782965431945831627
270456803000070500008009240000507008000090372807060054620700005080000000940023780,279456813134278569568139247312547698456891372897362154621784935783915426945623781
400290000103007609579000030210305806056810007807620003001502008740080362002736041,468293715123457689579168234214375896356819427897624153631542978745981362982736541
493785162005346700008129345204037600006098417789461053531874026002013504907652831,493785162125346789678129345214537698356298417789461253531874926862913574947652831
160743295000159678070260100312400860456890327800320451021580943043012006085634012,168743295234159678579268134312475869456891327897326451621587943743912586985634712
691257380034100579078349026123075690006891237080623405310704902042916000967030000,691257384234168579578349126123475698456891237789623415315784962842916753967532841
000601752103457689560209034004365090356700000789020005030506028605000470072940516,948631752123457689567289134214365897356798241789124365431576928695812473872943516
079410008120358679500279034013500090456092317890160245001780952080035401945001083,379416528124358679568279134213547896456892317897163245631784952782935461945621783
070031542020456080409078136204365897365709214700124005501002908687090421942817653,876931542123456789459278136214365897365789214798124365531642978687593421942817653
062800000005020089700000106000007608400098300000013204020784060670900042000002800,162879435345126789789345126213457698456298317897613254521784963678931542934562871
019620073230157089067080124103065700456798230790003450341000960605031840982006317,819624573234157689567389124123465798456798231798213456341872965675931842982546317
500030400020056789408009230014300897000000124897010050630500048705000000002000003,579832461123456789468179235214365897356798124897214356631527948745983612982641573
000146523123508409056239070210307896005890047798060015537614002640003751901720634,879146523123578469456239178214357896365891247798462315537614982642983751981725634
850127396000469578679058124010030789347890265900275003431706900580003647096542800,854127396123469578679358124215634789347891265968275413431786952582913647796542831
070896100125300680080000040013058796000270013090613405031702960800934571007061238,374896152125347689689125347213458796456279813798613425531782964862934571947561238
004580291105009608789126340010400760056090023807263150041070002568012000070830500,634587291125349678789126345213458769456791823897263154341675982568912437972834516
675128304003050670489360105210536089357800046896270010031942867040003951060710002,675128394123459678489367125214536789357891246896274513531942867742683951968715432
542901378136278409789340120213400090057189200090723514321094000064017932005832040,542961378136278459789345126213456897457189263698723514321694785864517932975832641
003706009126080457780205136210537098057600004600104370430071962801052743072403581,543716829126389457789245136214537698357698214698124375435871962861952743972463581
936471080120358609578000134210006700450890316680100052001080927760000041800704563,936471285124358679578269134213546798457892316689137452341685927765923841892714563
573904286124360079689057134210406008047189605890072341401795062700841953950623007,573914286124368579689257134215436798347189625896572341431795862762841953958623417
092073000034050009600100000213405790050007000009310456020080007807900010900721080,592673841134258679678149235213465798456897123789312456321584967847936512965721384
800000402100456080407000100210305000070891060600004015000602008740010020082037041,869173452123456789457289136214365897375891264698724315531642978746918523982537641
381690452240000079009200130020400897000789003098312040010003060834901025907524081,381697452245138679679245138123456897456789213798312546512873964834961725967524381
246050700130070068089140205312400879057801306690023150501630087803010500004082000,246358791135279468789146235312465879457891326698723154521634987863917542974582613
006840005130000080000009040000060000457308100609000450700600000063020070941000008,296847315134256789578139246312465897457398162689712453725681934863924571941573628
900000074124360089678059103000630098347090250060070040430005962086923010092146835,953218674124367589678459123215634798347891256869572341431785962586923417792146835
020150300000000000008300100200400700450700000080003000300007852005812040000000671,927156384134278569568349127213465798459781236786923415341697852675812943892534671
258170493130209670600348025312400709460800001800003040520080007783901064040537802,258176493134259678679348125312465789467892351895713246521684937783921564946537812
406100932120409078589000100214300689350001420007024015701586204845012763962003001,476158932123469578589237146214375689358691427697824315731586294845912763962743851
145008260036049508789256134312065800407891326608307015021074003864903752973582641,145738269236149578789256134312465897457891326698327415521674983864913752973582641
950087420024309678678124350000436890040098100069501030401060982502900706790040513,953687421124359678678124359215436897347298165869571234431765982582913746796842513
318460970245079308670358124123500709456097213097203456531600890704901532080735041,318462975245179368679358124123546789456897213897213456531624897764981532982735641
207009401034000689609030257012465700465090100000310040520873964040021370073006010,257689431134257689689134257312465798465798123798312546521873964846921375973546812
400030006000056000000029005004360807000000014807200500000642078000003051080070400,459738126123456789678129345214365897365897214897214563531642978742983651986571432
932047056145030089678059004200405090456708300700010065361524970527900643800073521,932847156145236789678159234213465897456798312789312465361524978527981643894673521
009015780123478569008260034210536897000897241897104350631950478042080910985041620,469315782123478569578269134214536897356897241897124356631952478742683915985741623
630209804240030000709456123103000008056800237090060400010000590560013082070605300,631279854245138679789456123123547968456891237897362415312784596564913782978625341
007504189100089300009000045000006008050091020096308051000802070002973010004005002,327564189145289367689137245213456798458791623796328451531842976862973514974615832
058026000100300000000000005010000700005700300800003050531090007082030901040001500,358926174124357689679148235213465798465789312897213456531692847782534961946871523
458320010100409578609058034210030097300890025090270163031040900086915302042003701,458327619123469578679158234214536897367891425895274163531742986786915342942683751
450783019120459670789120340214305800365007000807210536030948762642571983908600401,456783219123459678789126345214365897365897124897214536531948762642571983978632451
459023681023460579678100200214305800305890420007246153531687042082910065946502708,459723681123468579678159234214375896365891427897246153531687942782914365946532718
093180000145260309608309020312470096456891200789023051520736048807000513930010702,293184675145267389678359124312475896456891237789623451521736948867942513934518762
050290047046108300700305000003057698005019070800003005010002960000984001900060000,351296847246178359789345126123457698465819273897623415518732964672984531934561782
